Name;Artwork type;Artist name;Latitude;Longitude
Mirabeau;sculpture;;48.0016113;2.7347575
Monsieur Maitre;sculpture;;47.9996274;2.7333948
Instants;sculpture;Milène Guermont;49.4157841;-1.1749566
;sculpture;;45.7454086;4.8483974
Statue de Saint-Louis;statue;;49.4018341;2.3232046
La Moisson;statue;;48.8820254;2.3930627
;sculpture;;45.7199913;3.0177843
Légende de la ville d'Ys;sculpture;;48.2460957;-4.3165034
Troncs coupés;sculpture;;42.6227505;3.0203153
Alain-René Lesage;statue;;47.6508945;-2.7584472
;statue;;43.2444449;2.8942111
Le Marché Sculpté;sculpture;;48.772162;-3.5181963
Tour d'Ain;sculpture;Nicolas Schöffer;46.0688715;5.3283854
;painting;;48.8962594;2.2234079
Mosaique;mosaic;;48.8937935;2.1950426
;statue;;48.6974045;2.2331243
Buste de Louis Bouilhet;statue;;49.788198;0.6346415
;cross;;49.7881227;0.6348264
;statue;;49.7882099;0.6344353
Le Pêcheur;sculpture;Gil Orengo;43.5256689;3.9353765
Neptune;sculpture;;43.5283186;3.928776
;statue;;49.6552273;3.3113253
Patrick;sculpture;Jacques Dumas;48.3702908;-3.5426098
Riom;sculpture;Christophe Antoine dit Kito;48.3703973;-3.5406313
Herbot;sculpture;Bruno Panas;48.370523;-3.5424766
Patern;sculpture;Olivier Lévêque;48.3705757;-3.5403395
Carantec;sculpture;Norbert le Gall;48.370656;-3.5427034
Corentin;sculpture;Seenu Shanmugam;48.3706622;-3.5409677
Hervé;sculpture;Jacques Dumas;48.3707767;-3.5425295
Tugdual;sculpture;Olivier Lévêque;48.3708556;-3.540984
Samson;sculpture;Jacques Dumas;48.3708509;-3.5401384
Idy;sculpture;Patrice Le Guen & Inès Ferreira;48.3709639;-3.5425737
Malo;sculpture;Patrice Le Guen;48.3709613;-3.5401933
Pol Aurélien;sculpture;David Puech;48.3710015;-3.5408711
Brieuc;sculpture;Fabrice Lentz;48.3710533;-3.540322
Guirec;sculpture;Seenu Shanmugam;48.3710858;-3.5424584
Thélo;sculpture;Bruno Panas;48.3711736;-3.5422049
Nolwenn;sculpture;Patrice Le Guen;48.3714755;-3.5411689
Du;sculpture;Olivier Lévêque;48.3714501;-3.5414592
Gildas;sculpture;David Puech;48.3715502;-3.5410357
Coupaia;sculpture;Patrice Le Guen;48.3688853;-3.5412361
Efflam;sculpture;Seenu Shanmugam;48.3691457;-3.5416672
Miliau;sculpture;Norbert le Gall;48.3691419;-3.5419959
Tremeur;sculpture;David Puech;48.3692365;-3.5412414
Tudy;sculpture;Goulven Jaouen;48.3694595;-3.5414546
Conogan;sculpture;Olivier Lévêque;48.3695046;-3.5422426
Brigitte;sculpture;Jacques Dumas;48.3695589;-3.5416636
Caduan;sculpture;Seenu Shanmugam;48.3695814;-3.5411413
Winoc;sculpture;Seenu Shanmugam;48.3696535;-3.5402767
Emilion;sculpture;David Puech;48.369812;-3.5405248
Derrien;sculpture;Goulven Jaouen & Inès Ferreira;48.36984;-3.5420902
Merec;sculpture;Christophe Antoine dit Kito;48.3699733;-3.5418946
Hernin;sculpture;Seenu Shanmugam;48.3699674;-3.5425434
Lunaire;sculpture;Olivier Lévêque;48.3700222;-3.5408308
Cornely;sculpture;Goulven Jaouen;48.3700236;-3.5415011
Thurien;sculpture;Philippe Leost;48.3700905;-3.5420349
Ronan;sculpture;Philippe Leost;48.3700915;-3.5412231
Clair;sculpture;David Puech;48.3702026;-3.5422482
Diboan;sculpture;Olivier Lévêque;48.3702675;-3.5418062
Cado;sculpture;Jacques Dumas;48.3703085;-3.5409515
Keo;sculpture;Jacques Dumas;48.3705481;-3.542097
Tugen;sculpture;Inès Ferreira;48.3705249;-3.5417343
Tudec;sculpture;Xavier Tanguy;48.3707721;-3.5422375
Gwenn;sculpture;Patrice Le Guen;48.3711463;-3.5414628
;sculpture;;48.5732058;7.7551779
Tonneau;sculpture;;48.5803553;7.7491279
;sculpture;;48.5784038;7.7625371
LC;;;46.829581;4.7132853
Monument aux Morts 1914-1918;statue;;47.4398392;-1.4964608
Saint-Georges terrassant le dragon;statue;;47.4398973;-1.4945325
Civel expo;;;47.8573751;-3.7476074
galerie;;;47.8564429;-3.7479588
Galerie La Source;;;47.8561907;-3.7458843
galerie Kerbiriou;;;47.8563293;-3.7458252
galerie Daniel Convenant;;;47.8562141;-3.7458252
Galerie Patrice Cudennec;;;47.8562483;-3.7457448
galerie Dominique C;;;47.8562717;-3.745659
galerie Le temps du Reve;;;47.8563797;-3.7457206
Atelier Jean Fontan;;;47.8563689;-3.7454308
Galerie A Tempera;;;47.8564013;-3.745329
galerie Pigments & Matieres;;;47.8565669;-3.7449777
Galerie Monget & Daniel Convenant;;;47.8565345;-3.7453612
Atelier Gabrielle;;;47.8566208;-3.7448838
galerie J.Y. Blecon;;;47.856808;-3.7448677
La Vache;;;48.6844149;2.2256206
;sculpture;;48.5864303;7.7542502
Vierge Notre-Dame-des-Champs;statue;;43.5397922;3.4990846
;;Apel Les Fenosa;45.9302453;1.0346284
Saint-Yves;statue;;48.7877116;-3.2310031
;statue;;42.71656;1.8387481
Statue de Cérès;statue;;48.7285363;2.2913078
Fresques;painting;Juliette Leroux;48.8949363;2.2275822
Notre-Dame-de-Boulogne;statue;Jean Freour;47.4386615;-1.4958587
Grue;;;48.5742838;7.7583886
Grue;;;48.5742711;7.7586211
;mural;;48.7910119;2.284428
La maison de celle qui peint;;Danielle Jacqui;43.3268765;5.5960324
Statue de la Vierge Marie;statue;;45.8210142;4.9309757
;statue;;49.0484617;7.7195623
;sculpture;;44.9875132;1.7237497
;sculpture;;44.7564543;2.5736083
;sculpture;;44.7582383;2.574454
;sculpture;;44.7541991;2.5727395
;sculpture;;44.7550251;2.5745608
;sculpture;;44.7553548;2.5752094
;sculpture;;44.7571954;2.5759765
;sculpture;;44.7588051;2.5755631
;sculpture;;44.7599259;2.5746734
;sculpture;;44.7601702;2.5743165
Le Soleil Noir;sculpture;François Cante-Pacos;46.1548393;-1.1534667
Claude Bernard;statue;;45.750932;4.8367143
Barthélemy Thimonnier. inventeur de la machine à coudre;statue;;45.7532772;4.850116
;graffiti;C215;47.7515799;7.3337084
Calvaire d'Arfeuilles;statue;;46.1624343;3.7451752
;sculpture;;44.0789;6.2108345
;sculpture;;44.0789079;6.2111856
;sculpture;Endro Cipollini;44.0907835;6.2314427
Luís de Camões;statue;Clara Menerès;48.8593971;2.2870615
;statue;;48.6135659;2.481459
Stalagmite;;;43.6961235;3.505066
Baleine;sculpture;Emmanuel Janssens Casteels;44.6658077;-1.1660651
Vent Debout;sculpture;Dominique Thollon;43.5563514;4.0863019
;sculpture;Joséphine Chevry;43.5561309;4.0927312
Séréna;statue;José Bonhomme;43.5597935;4.0830281
;sculpture;;46.0393818;5.3147977
;sculpture;;46.0410154;5.3171513
;statue;;48.7675085;2.279986
Route du Patois;poster;Sérusier;50.4240238;2.5864685
Route du Patois;poster;Sérusier;50.4374546;2.5590028
Route du Patois;poster;Sérusier;50.4390263;2.5566335
Route du Patois;poster;Sérusier;50.4499617;2.542511
Route du Patois;poster;Sérusier;50.4507138;2.5414873
Route du Patois;poster;Sérusier;50.4517554;2.538752
Route du Patois;poster;Sérusier;50.4522485;2.537003
Route du Patois;poster;Sérusier;50.4522679;2.5368921
Statue de Notre-Dame-du-Bâtiment;statue;;45.777873;1.9970138
;sculpture;;43.4445119;6.6363661
;sculpture;;43.4455243;6.6376908
;sculpture;;43.4423552;6.6371703
;statue;;43.4442908;6.6363231
Vierge;statue;;43.9112603;7.2310786
Lézard;mural;;43.917053;7.2473706
Libellule;mural;;43.9171164;7.2476744
Statue de Tigre;statue;;44.0155733;7.3203901
Pietà;sculpture;;48.4963019;4.7009148
;statue;;45.5944071;5.9065299
;statue;;47.9978069;-2.1441554
AIX_01;mural;Invader;43.5280686;5.4456013
Statue de Pierre Joigneaux;statue;Mathurin Moreau;47.025292;4.8343141
Statue de Mendès-France;statue;;43.6275754;3.429321
Jeanne d'Arc;statue;Emmanuel Frémiet;50.6260203;3.0648866
Saint-Coeur;statue;;46.5018093;-1.4262065
Un arbre. la forêt…..;sculpture;Éric Fonteneau;47.2146204;-1.5509154
Scheurer-Kestner;statue;Aimé Jules Dalou;48.8464827;2.337178
Valentine de Milan;statue;Victor Huguenin;48.8463905;2.336363
Vulcain;statue;Charles Antoine Bridan;48.8468373;2.3383585
Ludwig Van Beethoven;statue;Emile Antoine Bourdelle;48.8484058;2.3331309
L'acteur Grec;statue;Baron Charles Arthur Bourgeois;48.8478277;2.3386193
Gustave Flaubert;statue;Jean-Baptiste Clesinger;48.8461568;2.3395031
Blanche de Castille;statue;Augustin Dumont;48.8468103;2.3357216
Calliope;statue;Fernando Pelliccia;48.8469497;2.3383654
Pierre Mendès France;statue;Pierre Peignot;48.8452592;2.335483
Diane à la biche;statue;;48.8460248;2.3371345
Le Poète;statue;Ossip Zadkine;48.8453853;2.3338576
Le Faune dansant;statue;Eugène Louis Lequesne;48.847572;2.3398104
Henri Mürger;statue;Théophile-Henri Bouillon;48.8486617;2.3387029
Jeanne d'Albret;statue;Jean-Louis Brian;48.8463893;2.3380952
Leconte de Lisle;statue;Denys Puech;48.8471771;2.3396184
Marie de Médicis;statue;Louis-Denis Caillouette;48.8460317;2.3363506
Sainte-Clotilde;statue;Jean-Baptiste Klagmann;48.84763;2.3363291
La Famille d'Adam;statue;;48.8482859;2.3387102
Laure de Noves;statue;Auguste Louis Marie Ottin;48.8458405;2.3363422
Le Play;statue;André Joseph Allar;48.8453389;2.3363948
Comtesse de Ségur;statue;Jean Boucher;48.8452522;2.3349253
Anne d'Autriche;statue;Joseph Marius Ramus;48.847174;2.3358116
Anne de Beaujeu;statue;Jacques Edouard Gatteaux;48.8465457;2.3359815
Anne de Bretagne;statue;Jean Debay;48.8474602;2.3362581
David;statue;;48.8468948;2.3379724
Marguerite de Provence;statue;Honoré Jean-Aristide Husson;48.8475098;2.336332
Marguerite d'Angoulême;statue;Joseph Stanislas Lescorne;48.8462227;2.3363586
Marius dans les ruines de Carthage;statue;Nicolas Victor Vilain;48.8472487;2.3378717
Minerve;statue;;48.8472888;2.3365645
Louis Ratisbonne;statue;Emile Soldi;48.8452328;2.3345444
Velléda;statue;Hippolyte Maindron;48.8461491;2.3397418
Venus;statue;;48.8469368;2.3364299
Sainte-Suzanne;statue;;48.8481196;2.3378528
Stefan Zweig;statue;;48.8482506;2.3335248
Frédéric Chopin;bust;Georges Dubois;48.8458453;2.3334542
Junon. Reine du Ciel;statue;;48.8470651;2.3360769
La Peinture;statue;Jules Franceschi;48.8482359;2.3348481
Le cri. l'écrit;statue;Fabrice Hyber;48.8461976;2.3390678
Monument à Watteau;statue;Henri-Désiré Gauquié;48.8452779;2.3342747
Étudiants morts dans la Résistance;statue;Gaston Clotaire Watkin;48.84838;2.3387323
Femme aux Pommes;statue;Jean Terzieff;48.8479651;2.338155
Flore;statue;;48.8465801;2.3366578
Le Marchand de Masques;statue;Zacharie Astruc;48.8462365;2.3381946
Les Trois Grâces;statue;Mme Baumel-Schwenck;48.848545;2.3350368
Phidias;statue;Aimé Millet;48.848253;2.3339623
Flore;statue;;48.8465553;2.337687
Femme se regardant dans un miroir;statue;Ludwig Georges Matrai;48.8487703;2.3343787
Flore;statue;;48.8487193;2.3360063
Il Dispetto;statue;Jean Valette;48.8471942;2.3399558
Le Silence;statue;Berthelot;48.8485213;2.3381164
Léda et son Cygne;statue;Valois;48.8480579;2.3393487
Polyphème surprenant Acis et Galatée;statue;;48.8480576;2.3393049
Psyché sous l'emprise du mystère;statue;Mme Léon Bertaux;48.8481196;2.3366169
Vénus au Dauphin;statue;;48.8468364;2.3360638
;sculpture;;49.8963563;2.3014154
Les Volutes;sculpture;;43.8716582;5.7947548
L'écoutoir;sculpture;;43.8716629;5.7930548
Aigle romaine;;;45.5460892;2.3073218
La Terre;statue;Derbé;48.8900598;2.2469756
Armel;sculpture;Seenu Shanmugam;48.3712875;-3.5423481
Edern;sculpture;Ines Ferreira;48.3698166;-3.5412241
Guénolé;sculpture;Jacques Dumas;48.3705478;-3.5420717
Jaoua;sculpture;Goulven Jaouen;48.3694095;-3.540675
Maudez;sculpture;Christophe Antoine dit Kito;48.3708911;-3.5417582
Hommage aux Maréchaux : Juin. Leclerc. Koenig. De Lattre de Tassigny;sculpture;Charles Correia;49.4343431;2.0897977
Vierge;statue;;43.4752251;3.4777119
L'Atelier;;;43.4444888;6.6379347
Statue de Robert Surcouf;sculpture;;48.6503738;-2.0281779
;mural;Armand Langlois;49.8590939;2.8321954
Guen;sculpture;Patrice Le Guen;48.3699466;-3.5403257
Plaque artistique;sculpture;Ernest Nivet;46.6674901;1.6251026
Deux Pierres;sculpture;Jean-François Cheval;48.2887328;6.9508023
André Honnorat;sculpture;;48.8196621;2.3385812
Statue de la Vierge;statue;;45.0555577;4.653344
atelier pimentine;;;44.0344907;4.9973372
createur de lunettes en bois;;;44.0340081;4.9978698
atelier poterie;;;44.0347431;4.9975778
artiste plasticienne;;;44.0349492;4.997203
peintre Ismael Costa;;;44.0339177;4.9972358
Swami Vivekananda;statue;;48.8183014;2.3431202
;sculpture;C. Andréou;50.987202;2.1303473
;statue;;43.4241208;3.6102748
Pierre Goudouli;sculpture;Alexandre Falguière;43.6048539;1.4473774
Polytech Tours Informatique;mural;;47.3644143;0.6842258
Statue de Mercure;statue;Louis Gasnes;48.8260983;4.987214
Liberazione;;;49.1080292;6.1848054
;statue;;47.3896072;0.69325
;statue;;47.3897381;0.6935053
;statue;;47.3897767;0.6935799
;statue;;47.3899083;0.6938386
Sculpture;sculpture;Philolaos;45.7820256;4.7957511
Jean-Jacques Rousseau;bust;;45.8994628;6.124774
Monument de la République Française 24-02-1893;statue;;43.5000827;3.7112148
Statue de la Vierge;statue;;45.5040618;4.5689199
Facade de l'ancien théatre;;;49.8924678;2.2999248
;sculpture;;44.3989145;2.5982624
Joël le castor;sculpture;;45.3960223;4.3179865
;sculpture;;47.348498;0.6653106
;sculpture;;47.3487755;0.6653476
Vierge;statue;;43.9096979;4.4208976
;sculpture;;47.3918143;0.6833848
Dorothy's gallery;;;48.8553623;2.3752965
;sculpture;;45.41749;4.67681
Notre-Dame de l'Assomption;statue;;43.5528048;3.3072297
Statue d'Alain Colas;sculpture;Dominique Babinet;47.4548236;3.5262551
La procession;mural;;42.5158641;2.9761005
;sculpture;;43.8265614;5.780725
Fondation Carzou;statue;;43.8437702;5.8098226
;sculpture;;43.8025384;5.8109731
La Lecture;statue;;43.8297142;5.7854062
;statue;;43.8255432;5.7878086
Le Froid;statue;Paul Roger-Bloche;43.8318931;5.7845722
La Femme Assise;statue;Karl-Jean Longuet;43.8341994;5.782139
Claude Nougaro;statue;Sébastien Langloÿs;43.6043651;1.4451877
Vierge;statue;;45.0137972;4.9369381
Le Don du Sang;sculpture;;43.6980007;5.5143831
Statue de la Vierge Marie;sculpture;;47.6205651;-2.8027179
Vierge;statue;;43.896242;3.7375882
Max Trouche;statue;;43.7863042;5.7658984
Saint-Laurent Imbert;statue;;43.4600504;5.3531446
;sculpture;;43.9586412;5.7916167
Fontaine Wallace;fontaine Wallace;Charles-Auguste Lebourg;43.3121324;5.387694
Jean-François Champollion;statue;Auguste Bartholdi;45.1875858;5.7249637
Le Printemps;sculpture;Georges Salendre;45.7753236;4.8307438
Vierge;statue;;43.5331154;3.3300548
;statue;;43.5339363;3.3325743
;sculpture;;45.185725;5.7384301
;sticker;;43.5997153;3.8753066
Jean Jaurès;statue;;48.8044423;2.4196979
Statue des marmots;statue;;44.466551;2.9718657
;sculpture;;46.6491452;2.8322259
;sculpture;;46.6493866;2.832116
;sculpture;;46.6494017;2.8323072
;sculpture;;46.66066;2.84007
;sculpture;;46.3060958;4.8427262
La Beauce;sculpture;André Bordes;47.9023367;1.9089786
La Loire;statue;Hubert Yencesse;47.9011645;1.9091336
Pressoir de rasin;sculpture;;43.6485984;3.9229494
Trauernde;sculpture;Nikolaus Röslmeir;45.8372022;5.0698174
;sculpture;;45.7763871;4.8614131
L'homme couché;statue;;48.7668463;1.9468938
Brest Porte Océane;sculpture;"Véronique Millour;Philippe Meffroy";48.3650508;-4.52707
Urne du palais de Hué;;;48.834846;2.4671684
Coordon Bleu;mural;;43.6779832;4.6326511
;statue;;44.342165;2.579831
Statue Jeanne D'Arc;sculpture;;47.9026275;1.9081948
Monument à Claude Tillier;bust;;47.458608;3.5196546
L'Homme du Futur;sculpture;César;47.4566167;3.5160698
Pierre Cuvé dit Balduc;sculpture;;47.4605172;3.5195995
Guerrier Debout;statue;Ousmane Sow;47.465094;-0.5555677
;statue;;46.1173443;3.0885127
Vierge;statue;;43.51337;3.2732843
La Cabre d'Or;sculpture;;43.4461213;5.3610847
;statue;;47.5754256;-1.2043933
;sculpture;;43.7436501;4.2098826
Ernest Couteaux;bust;;50.4487664;3.4291951
L'Abbaye de Saint-Amand;tilework;C. Thuru;50.4487456;3.4293089
Le Moine Amand;statue;Sellier;50.448819;3.4303323
Éléphant;;;48.7179397;2.2499573
;Marche funèbre;;43.1903605;2.9829186
Homo Faber;statue;Claude VILLEFRANQUE;44.3385638;2.7570061
Totem;sculpture;;45.6840828;4.8724015
Sardine Connétable;statue;;48.0980167;-4.3363759
Fresque commerce Ajanta;streetart;Pakone;48.3927486;-4.4832396
;streetart;Râmine;48.39125;-4.4810411
Vierge;statue;;43.8257799;3.7777145
Fresque;streetart;Cité Création;48.3828278;-4.5178694
;Fresque;Crew Da Mental Vaporz;48.3904141;-4.5066912
;streetart;Liliwenn + Bom K.;48.4090073;-4.4904511
Le Chat Botté;statue;Daniel Chassin;46.2005666;6.249684
Le Poids de Soi;sculpture;Elmgreen & Dragset;45.7615711;4.829229
Monument aux morts de la guerre de 1914-1918;;;43.5978321;5.9603855
Statue de Marianne;statue;;43.7147827;3.4229367
L'Ours;sculpture;;43.784786;5.7645492
Les Colonnes de la Paix;sculpture;;48.6364073;2.3136716
A300 Tail Fin;sculpture;;43.62555;1.3828556
Demain;sculpture;Serge Sallan;43.6081606;1.3781697
;sculpture;;43.6268311;1.3850826
;sculpture;;44.3524248;6.3564778
Chateau-Laine;;;47.3212373;3.7753773
Alphonse Beau de Rochas;statue;;44.0893055;6.229872
Fontaine sculpture;sculpture;Maria de Faykod;44.0937613;6.2365999
;sculpture;PELLEGRINETTI Massimo;44.0769426;6.1871788
Statue Religieuse;statue;;48.25023;-0.361644
Vierge;statue;;48.250807;-0.362371
Suzanne Savale;bust;;49.4455724;1.1479007
chouette hulotte;sculpture;;50.4809614;3.0633792
Les 4 saisons;sculpture;Emile Vilaplana;45.6970444;4.9425821
Sol de la Dîme;statue;;44.4382101;2.0330752
Octagon for Saint-Éloi;sculpture;;46.9120395;4.7519469
Statue d'Ettore Bugatti;statue;Marièle Gissinger;48.5401282;7.4937181
Sculpture (statue : le sommelier);;;43.467278;3.4969395
La Dégustation;statue;;43.4533402;3.4937021
Le Pressoir;statue;;43.4523901;3.4868408
Le Viticulteur;statue;;43.446414;3.4848773
Bacchus;statue;;43.4443246;3.4837536
La Vendangeuse;statue;;43.4464861;3.4773485
La Bouteille;statue;;43.4482192;3.4746448
La Fête;statue;;43.4554841;3.4916956
La Symbiose;statue;;43.4508967;3.4976662
La Prospérité;statue;;43.445454;3.497162
AOC;statue;;43.4380205;3.503036
La Vitalité;statue;;43.4479758;3.5045327
Les Grands Hommes;statue;;43.476978;3.4838543
Le Porteur;statue;;43.4769391;3.4836504
Le Soldat;sculpture;;48.7246592;4.5893071
Pepezuc;statue;;43.3430951;3.2131037
;Le Landais;;43.9083516;-0.5430684
;sculpture;;46.0362707;5.0890483
Monument à Balzac;statue;;48.8424428;2.3294481
Love-Shack;;;47.8747609;-3.8048447
Adobio. Love shack n°2;;;47.8745054;-3.804834
Notre-Dame de la Côtière;sculpture;;45.8936831;5.162711
Génération. Hommage à Saint-Exupéry;sculpture;Maxime Descombin;45.9610814;5.3559807
;sculpture;;48.6788065;6.1656702
Dante;statue;Jean-Paul Augé;48.8493296;2.3451503
Claude Bernard;statue;;48.8492003;2.3456058
Ronsard;;;48.84903;2.3463523
;statue;;45.5980228;5.9148765
Portage de Croix;sculpture;Yves Guérin;45.8900721;3.1200347
Monseigneur Duchesne;statue;;48.6361755;-2.0214402
"Taureau ""en pleine forme""";statue;;43.7298684;3.5781563
Manneken-Pis;statue;;50.831067;2.3196398
;sculpture;José Ballester;44.35139;2.0363221
;mural;;48.3510852;-1.1950994
;stone;;43.4259729;5.3876514
La Bouteille Géante;;;47.0716903;-0.0304594
Molière;statue;Armand Toussaint;48.8187339;2.3194615
Boileau;statue;Hippolyte Maindron;48.8187854;2.3192857
Denis Papin;statue;Célestin Anatole Calmels;48.819016;2.3194431
Lavoisier;statue;Auguste Ottin;48.8189644;2.3196216
;mural;;49.16616;1.3457219
;sculpture;;48.8618745;2.3287565
La Maîtresse du Chevalier;sculpture;Renate VERBRUGGE;47.3457072;-1.2894721
Bâtons de Rythme;sculpture;Roland DE JONG ORLANDO;47.3458439;-1.2893977
Le Saltimbanque;sculpture;Bilal Hassan;47.34573;-1.2891768
Le Garde de la Tour;sculpture;Samuel LEPETIT;47.3455072;-1.2889343
Projection dans le Futur;sculpture;Ana Maria SOLER DE BELTRAME;47.3428313;-1.2919928
Le Guetteur de la Loire;sculpture;Laurence BESSAS;47.3423612;-1.2919471
Valse à Deux;sculpture;Stéphane DUFRESNE;47.3437796;-1.2907946
